record,source_record,bootstrap_idx,n_samples,uc_mean,uc_std,uc_min,uc_max,uc_nan_pct,fhr_uc_corr,uc_path
syn_00591,1296,1,19200,17.577604293823242,19.337356567382812,0.0,114.5,0.0,-0.010365623654588051,data\synthetic\syn_00591_uc.npy
syn_00592,1297,0,16800,15.478035926818848,13.322359085083008,0.0,93.0,0.0,0.08003140324572848,data\synthetic\syn_00592_uc.npy
syn_00593,1297,1,16800,12.96446418762207,12.155142784118652,0.0,93.0,0.0,0.20167763697259247,data\synthetic\syn_00593_uc.npy
syn_00594,1298,0,19200,13.858515739440918,16.904987335205078,0.0,100.0,0.0,0.1544891351258446,data\synthetic\syn_00594_uc.npy
syn_00595,1298,1,19200,10.388671875,14.85359001159668,0.0,86.0,0.0,0.13222751289274076,data\synthetic\syn_00595_uc.npy
syn_00596,1299,0,16800,12.237351417541504,10.595163345336914,0.0,117.5,0.0,-0.03393913336051991,data\synthetic\syn_00596_uc.npy
syn_00597,1299,1,16800,12.596487998962402,11.274317741394043,0.0,117.5,0.0,0.04622319823319762,data\synthetic\syn_00597_uc.npy
syn_00598,1300,0,18000,24.561861038208008,29.300678253173828,0.0,127.0,0.0,-0.052756865368246426,data\synthetic\syn_00598_uc.npy
syn_00599,1300,1,18000,15.435694694519043,26.285118103027344,0.0,127.0,0.0,0.03783111159308524,data\synthetic\syn_00599_uc.npy
syn_00600,1301,0,15600,11.860705375671387,5.392372131347656,0.0,40.0,0.0,-0.17129899889930414,data\synthetic\syn_00600_uc.npy
syn_00601,1301,1,15600,12.410223960876465,5.172449588775635,0.0,36.5,0.0,-0.20467511343310282,data\synthetic\syn_00601_uc.npy
syn_00602,1302,0,18000,17.332944869995117,18.93487548828125,0.0,84.0,0.0,0.06764729727918824,data\synthetic\syn_00602_uc.npy
syn_00603,1302,1,18000,22.7728328704834,20.20525550842285,0.0,90.0,0.0,0.17101054945747907,data\synthetic\syn_00603_uc.npy
syn_00604,1303,0,16800,24.22386932373047,22.791507720947266,0.0,127.0,0.0,0.06431510298401909,data\synthetic\syn_00604_uc.npy
syn_00605,1303,1,16800,29.4709529876709,23.11701774597168,0.0,127.0,0.0,-0.11855472098612972,data\synthetic\syn_00605_uc.npy
syn_00606,1304,0,20400,13.763896942138672,12.441269874572754,0.0,76.5,0.0,0.0027713566934011013,data\synthetic\syn_00606_uc.npy
syn_00607,1304,1,20400,12.501935958862305,12.282014846801758,0.0,76.5,0.0,-0.06026331415206022,data\synthetic\syn_00607_uc.npy
syn_00608,1305,0,21006,26.609825134277344,31.93553924560547,0.0,100.0,0.0,0.17627321982137306,data\synthetic\syn_00608_uc.npy
syn_00609,1305,1,21006,24.593711853027344,32.10634994506836,0.0,100.0,0.0,0.18527008489289287,data\synthetic\syn_00609_uc.npy
syn_00610,1306,0,15600,16.974231719970703,16.62663459777832,0.0,127.0,0.0,0.3915173449659043,data\synthetic\syn_00610_uc.npy
syn_00611,1306,1,15600,16.039710998535156,16.247087478637695,0.0,127.0,0.0,0.37247904231129647,data\synthetic\syn_00611_uc.npy
syn_00612,1307,0,16800,79.5167236328125,21.326644897460938,0.0,100.0,0.0,0.13968763047806498,data\synthetic\syn_00612_uc.npy
syn_00613,1307,1,16800,78.21499633789062,20.068138122558594,0.0,100.0,0.0,0.08816147178993071,data\synthetic\syn_00613_uc.npy
syn_00614,1308,0,16800,21.18559455871582,20.145469665527344,0.0,100.0,0.0,-0.21517437496414973,data\synthetic\syn_00614_uc.npy
syn_00615,1308,1,16800,24.218154907226562,23.633378982543945,0.0,100.0,0.0,-0.007111290180007829,data\synthetic\syn_00615_uc.npy
syn_00616,1309,0,18518,18.173858642578125,17.348716735839844,0.0,90.0,0.0,0.014230430096384184,data\synthetic\syn_00616_uc.npy
syn_00617,1309,1,18518,13.29139232635498,15.431437492370605,0.0,90.0,0.0,0.34956228628757974,data\synthetic\syn_00617_uc.npy
syn_00618,1310,0,21600,17.58333396911621,19.315462112426758,0.0,127.0,0.0,-0.07638329429348427,data\synthetic\syn_00618_uc.npy
syn_00619,1310,1,21600,13.981180191040039,19.577648162841797,0.0,127.0,0.0,-0.05616353860520369,data\synthetic\syn_00619_uc.npy
syn_00620,1311,0,15600,27.094038009643555,25.067642211914062,0.0,110.0,0.0,0.09053118774679278,data\synthetic\syn_00620_uc.npy
syn_00621,1311,1,15600,16.537500381469727,19.976133346557617,0.0,110.0,0.0,-0.2318382641985877,data\synthetic\syn_00621_uc.npy
syn_00622,1312,0,16800,8.060595512390137,10.99596881866455,0.0,91.0,0.0,0.43261006497073706,data\synthetic\syn_00622_uc.npy
syn_00623,1312,1,16800,8.73452377319336,11.808789253234863,0.0,91.0,0.0,0.27604404460236637,data\synthetic\syn_00623_uc.npy
syn_00624,1313,0,16800,6.742856979370117,7.379129886627197,0.0,72.5,0.0,0.2743176017641472,data\synthetic\syn_00624_uc.npy
syn_00625,1313,1,16800,8.031964302062988,8.730859756469727,0.0,72.5,0.0,0.22387013547858797,data\synthetic\syn_00625_uc.npy
syn_00626,1314,0,15600,26.16326904296875,28.88473892211914,0.0,100.0,0.0,-0.12616184668504835,data\synthetic\syn_00626_uc.npy
syn_00627,1314,1,15600,27.203332901000977,29.204364776611328,0.0,100.0,0.0,-0.13315303461029376,data\synthetic\syn_00627_uc.npy
syn_00628,1315,0,15600,23.63974380493164,17.533771514892578,0.0,100.0,0.0,-0.21754957870312547,data\synthetic\syn_00628_uc.npy
syn_00629,1315,1,15600,28.325641632080078,20.766223907470703,0.0,100.0,0.0,-0.2800850224582062,data\synthetic\syn_00629_uc.npy
syn_00630,1316,0,19200,35.25557327270508,17.63196563720703,5.0,97.0,0.0,0.20995042218774843,data\synthetic\syn_00630_uc.npy
syn_00631,1316,1,19200,36.76395797729492,16.76426887512207,5.0,100.0,0.0,0.23807758712473626,data\synthetic\syn_00631_uc.npy
syn_00632,1317,0,19200,11.887603759765625,11.527325630187988,0.0,83.0,0.0,0.12435189945290931,data\synthetic\syn_00632_uc.npy
syn_00633,1317,1,19200,9.6225004196167,11.346446990966797,0.0,100.0,0.0,0.13342385662544015,data\synthetic\syn_00633_uc.npy
syn_00634,1318,0,18000,13.593583106994629,24.161888122558594,0.0,127.0,0.0,0.16534105417816455,data\synthetic\syn_00634_uc.npy
syn_00635,1318,1,18000,9.392416954040527,21.692535400390625,0.0,127.0,0.0,0.3292603531537372,data\synthetic\syn_00635_uc.npy
syn_00636,1319,0,15600,32.996280670166016,30.35315704345703,0.0,100.0,0.0,-0.1126332298704898,data\synthetic\syn_00636_uc.npy
syn_00637,1319,1,15600,25.035064697265625,28.045228958129883,0.0,100.0,0.0,-0.1798312294292172,data\synthetic\syn_00637_uc.npy
syn_00638,1320,0,15600,15.373909950256348,17.4827938079834,0.0,100.0,0.0,-0.1291944113520617,data\synthetic\syn_00638_uc.npy
syn_00639,1320,1,15600,12.775384902954102,17.648279190063477,0.0,100.0,0.0,-0.06406122974155361,data\synthetic\syn_00639_uc.npy
syn_00640,1321,0,16800,3.9948809146881104,10.551352500915527,0.0,100.0,0.0,0.16165108386130064,data\synthetic\syn_00640_uc.npy
syn_00641,1321,1,16800,3.5737500190734863,9.701013565063477,0.0,95.0,0.0,0.017658228947572675,data\synthetic\syn_00641_uc.npy
syn_00642,1322,0,15600,6.478333473205566,14.203580856323242,0.0,100.0,0.0,-0.15867435012738382,data\synthetic\syn_00642_uc.npy
syn_00643,1322,1,15600,4.365384578704834,15.073999404907227,0.0,100.0,0.0,0.058320223858351755,data\synthetic\syn_00643_uc.npy
syn_00644,1323,0,19200,18.8348445892334,22.34041976928711,0.0,100.0,0.0,-0.06379310666642996,data\synthetic\syn_00644_uc.npy
syn_00645,1323,1,19200,17.86036491394043,20.395238876342773,0.0,100.0,0.0,0.0432710421789052,data\synthetic\syn_00645_uc.npy
syn_00646,1324,0,15600,17.722627639770508,25.760684967041016,0.0,100.0,0.0,0.01594332232585631,data\synthetic\syn_00646_uc.npy
syn_00647,1324,1,15600,16.231218338012695,27.572879791259766,0.0,100.0,0.0,-0.16232678086457883,data\synthetic\syn_00647_uc.npy
syn_00648,1325,0,19200,10.755911827087402,19.380794525146484,0.0,121.0,0.0,-0.07872702722910489,data\synthetic\syn_00648_uc.npy
syn_00649,1325,1,19200,15.244609832763672,21.955978393554688,0.0,121.0,0.0,-0.1621124885229958,data\synthetic\syn_00649_uc.npy
syn_00650,1326,0,16800,26.640892028808594,23.923845291137695,0.0,127.0,0.0,-0.14606555188845533,data\synthetic\syn_00650_uc.npy
syn_00651,1326,1,16800,22.50068473815918,18.862564086914062,0.0,100.5,0.0,0.12174662521343159,data\synthetic\syn_00651_uc.npy
syn_00652,1327,0,16800,2.903571367263794,0.92401123046875,0.0,4.0,0.0,0.19449567611719626,data\synthetic\syn_00652_uc.npy
syn_00653,1327,1,16800,2.7101786136627197,0.9131922721862793,0.0,4.0,0.0,0.30888197011033414,data\synthetic\syn_00653_uc.npy
syn_00654,1328,0,18000,22.426361083984375,17.11505126953125,0.0,84.5,0.0,0.16989662532793218,data\synthetic\syn_00654_uc.npy
syn_00655,1328,1,18000,20.889944076538086,19.553829193115234,0.0,127.0,0.0,0.1958652318616985,data\synthetic\syn_00655_uc.npy
syn_00656,1329,0,19220,18.151561737060547,11.7369966506958,0.0,58.0,0.0,0.08622795571865402,data\synthetic\syn_00656_uc.npy
syn_00657,1329,1,19220,18.893495559692383,10.754814147949219,0.0,51.0,0.0,0.09774852474918837,data\synthetic\syn_00657_uc.npy
syn_00658,1330,0,19200,16.896068572998047,16.07931137084961,0.0,72.5,0.0,-0.4787951608525881,data\synthetic\syn_00658_uc.npy
syn_00659,1330,1,19200,18.24869728088379,17.400741577148438,0.0,87.0,0.0,-0.24708047610205439,data\synthetic\syn_00659_uc.npy
syn_00660,1331,0,15600,18.941987991333008,16.03420639038086,0.0,87.0,0.0,-0.23795001513730993,data\synthetic\syn_00660_uc.npy
syn_00661,1331,1,15600,17.360031127929688,14.481517791748047,0.0,72.0,0.0,-0.06306911419607966,data\synthetic\syn_00661_uc.npy
syn_00662,1332,0,19200,29.80599021911621,21.165802001953125,0.0,100.0,0.0,0.010553786266914543,data\synthetic\syn_00662_uc.npy
syn_00663,1332,1,19200,28.023645401000977,22.833446502685547,0.0,100.0,0.0,0.1512254149205971,data\synthetic\syn_00663_uc.npy
syn_00664,1333,0,16800,25.806547164916992,21.999773025512695,0.0,100.0,0.0,0.10200493095314139,data\synthetic\syn_00664_uc.npy
syn_00665,1333,1,16800,17.996191024780273,18.332256317138672,0.0,94.0,0.0,0.2500115486487116,data\synthetic\syn_00665_uc.npy
syn_00666,1334,0,16800,32.32392883300781,32.80911636352539,0.0,127.0,0.0,0.2143662825186499,data\synthetic\syn_00666_uc.npy
syn_00667,1334,1,16800,20.95964241027832,25.84283447265625,0.0,127.0,0.0,0.34462254430884953,data\synthetic\syn_00667_uc.npy
syn_00668,1335,0,16800,14.370774269104004,24.16252326965332,0.0,100.0,0.0,-0.04629380525503453,data\synthetic\syn_00668_uc.npy
syn_00669,1335,1,16800,13.531428337097168,22.02301788330078,0.0,100.0,0.0,-0.07544607092343354,data\synthetic\syn_00669_uc.npy
syn_00670,1336,0,16800,9.531845092773438,8.912243843078613,0.0,61.0,0.0,0.06974958311451095,data\synthetic\syn_00670_uc.npy
syn_00671,1336,1,16800,12.772053718566895,9.053451538085938,0.0,61.0,0.0,0.11925796058453851,data\synthetic\syn_00671_uc.npy
syn_00672,1337,0,15600,19.546409606933594,10.51082992553711,0.0,62.0,0.0,-0.2604116247356396,data\synthetic\syn_00672_uc.npy
syn_00673,1337,1,15600,20.065383911132812,10.615007400512695,0.0,62.0,0.0,-0.2540371802545519,data\synthetic\syn_00673_uc.npy
syn_00674,1338,0,18000,8.417333602905273,9.992875099182129,0.0,50.0,0.0,0.3537426770440153,data\synthetic\syn_00674_uc.npy
syn_00675,1338,1,18000,9.373611450195312,10.840471267700195,0.0,127.0,0.0,0.1876744328702707,data\synthetic\syn_00675_uc.npy
syn_00676,1339,0,19200,20.24221420288086,10.814682960510254,0.0,67.5,0.0,0.34543037214061145,data\synthetic\syn_00676_uc.npy
syn_00677,1339,1,19200,22.00960922241211,10.443017959594727,0.0,63.5,0.0,0.28226573975619557,data\synthetic\syn_00677_uc.npy
syn_00678,1340,0,19200,31.78416633605957,27.048765182495117,0.0,100.0,0.0,-0.15677927388079724,data\synthetic\syn_00678_uc.npy
syn_00679,1340,1,19200,33.81255340576172,27.1622371673584,0.0,100.0,0.0,-0.19903120763201265,data\synthetic\syn_00679_uc.npy
syn_00680,1341,0,15600,19.95506477355957,25.293298721313477,0.0,127.0,0.0,-0.07313079591393332,data\synthetic\syn_00680_uc.npy
syn_00681,1341,1,15600,13.787564277648926,14.25598430633545,0.0,116.5,0.0,0.05691387392138134,data\synthetic\syn_00681_uc.npy
syn_00682,1342,0,15600,9.331538200378418,6.690853118896484,0.0,48.0,0.0,-0.17051338345665484,data\synthetic\syn_00682_uc.npy
syn_00683,1342,1,15600,8.05384635925293,6.16744327545166,0.0,43.0,0.0,0.009802013247926974,data\synthetic\syn_00683_uc.npy
syn_00684,1343,0,16800,17.581815719604492,18.68840789794922,0.0,92.5,0.0,0.16848069976508329,data\synthetic\syn_00684_uc.npy
syn_00685,1343,1,16800,22.906814575195312,17.11040496826172,0.0,92.5,0.0,0.18144515716902349,data\synthetic\syn_00685_uc.npy
syn_00686,1344,0,21616,36.8125,32.00612258911133,0.0,127.0,0.0,0.058742437612039074,data\synthetic\syn_00686_uc.npy
syn_00687,1344,1,21616,36.966575622558594,27.64313507080078,0.0,127.0,0.0,-0.06773721586871607,data\synthetic\syn_00687_uc.npy
syn_00688,1345,0,15600,24.330127716064453,26.136104583740234,0.0,127.0,0.0,-0.05218575236478662,data\synthetic\syn_00688_uc.npy
syn_00689,1345,1,15600,22.327211380004883,28.13381004333496,0.0,127.0,0.0,-0.09775683670937504,data\synthetic\syn_00689_uc.npy
syn_00690,1346,0,15600,24.413013458251953,13.065850257873535,0.0,103.5,0.0,-0.18483388768016978,data\synthetic\syn_00690_uc.npy
syn_00691,1346,1,15600,23.636089324951172,13.44270133972168,0.0,98.0,0.0,-0.1648788125805238,data\synthetic\syn_00691_uc.npy
syn_00692,1347,0,18000,14.273221969604492,9.201388359069824,0.0,64.0,0.0,-0.09339294885422249,data\synthetic\syn_00692_uc.npy
syn_00693,1347,1,18000,12.931471824645996,9.061283111572266,0.0,64.0,0.0,0.17678072652204146,data\synthetic\syn_00693_uc.npy
syn_00694,1348,0,18000,30.514667510986328,24.997325897216797,0.0,100.0,0.0,0.27368647614983155,data\synthetic\syn_00694_uc.npy
syn_00695,1348,1,18000,30.96527862548828,25.377357482910156,0.0,100.0,0.0,0.29935173592114317,data\synthetic\syn_00695_uc.npy
syn_00696,1349,0,15600,20.482755661010742,9.45475959777832,0.0,59.0,0.0,0.0687102112309828,data\synthetic\syn_00696_uc.npy
syn_00697,1349,1,15600,20.3949031829834,8.84017276763916,0.0,59.0,0.0,0.024779782703690627,data\synthetic\syn_00697_uc.npy
syn_00698,1350,0,16800,15.923095703125,19.41611099243164,0.0,100.0,0.0,-0.4709130109102086,data\synthetic\syn_00698_uc.npy
syn_00699,1350,1,16800,14.90625,22.420276641845703,0.0,100.0,0.0,-0.43746859237023134,data\synthetic\syn_00699_uc.npy
syn_00700,1351,0,21600,17.438865661621094,10.0314359664917,0.0,63.0,0.0,-0.2132205273771591,data\synthetic\syn_00700_uc.npy
syn_00701,1351,1,21600,13.071828842163086,10.975576400756836,0.0,62.5,0.0,-0.3558286029137029,data\synthetic\syn_00701_uc.npy
syn_00702,1352,0,15600,25.58685874938965,19.69167137145996,0.0,100.0,0.0,-0.15912662651537096,data\synthetic\syn_00702_uc.npy
syn_00703,1352,1,15600,24.72246742248535,18.512723922729492,0.0,100.0,0.0,-0.28093125010737063,data\synthetic\syn_00703_uc.npy
syn_00704,1353,0,18000,15.63408374786377,13.439661979675293,0.0,127.0,0.0,-0.12630529982675073,data\synthetic\syn_00704_uc.npy
syn_00705,1353,1,18000,15.790139198303223,16.38703155517578,0.0,127.0,0.0,-0.15412855874630896,data\synthetic\syn_00705_uc.npy
syn_00706,1354,0,18000,14.445555686950684,11.295291900634766,0.0,59.5,0.0,0.18308811728035648,data\synthetic\syn_00706_uc.npy
syn_00707,1354,1,18000,13.477694511413574,12.625738143920898,0.0,59.5,0.0,0.1868014548094661,data\synthetic\syn_00707_uc.npy
syn_00708,1355,0,21600,37.03819274902344,40.51015090942383,0.0,127.0,0.0,0.025839924001254802,data\synthetic\syn_00708_uc.npy
syn_00709,1355,1,21600,28.528148651123047,37.92266845703125,0.0,127.0,0.0,0.11823324974666875,data\synthetic\syn_00709_uc.npy
syn_00710,1356,0,14623,18.554536819458008,26.629674911499023,0.0,127.0,0.0,-0.16575775860641082,data\synthetic\syn_00710_uc.npy
syn_00711,1356,1,14623,19.70625114440918,25.831159591674805,0.0,127.0,0.0,-0.26666963612712574,data\synthetic\syn_00711_uc.npy
syn_00712,1357,0,18000,9.904582977294922,10.781563758850098,0.0,81.0,0.0,0.017660719420862097,data\synthetic\syn_00712_uc.npy
syn_00713,1357,1,18000,11.567028045654297,11.109396934509277,0.0,81.0,0.0,0.07937752477990652,data\synthetic\syn_00713_uc.npy
syn_00714,1358,0,19173,25.54120445251465,21.175880432128906,0.0,109.0,0.0,-0.19755285054859492,data\synthetic\syn_00714_uc.npy
syn_00715,1358,1,19173,27.61602210998535,21.390092849731445,0.0,106.5,0.0,-0.3211209923407475,data\synthetic\syn_00715_uc.npy
syn_00716,1359,0,16800,7.701309680938721,16.206565856933594,0.0,100.0,0.0,0.1897497081348079,data\synthetic\syn_00716_uc.npy
syn_00717,1359,1,16800,11.702202796936035,17.804218292236328,0.0,100.0,0.0,0.19719047442909246,data\synthetic\syn_00717_uc.npy
syn_00718,1360,0,18000,21.469833374023438,17.939695358276367,0.0,88.5,0.0,-0.12712135330188828,data\synthetic\syn_00718_uc.npy
syn_00719,1360,1,18000,17.85511016845703,17.25107192993164,0.0,88.5,0.0,0.08895795008243125,data\synthetic\syn_00719_uc.npy
syn_00720,1361,0,16800,4.632410526275635,10.031813621520996,0.0,107.5,0.0,0.09383601840509186,data\synthetic\syn_00720_uc.npy
syn_00721,1361,1,16800,4.1567559242248535,8.720499038696289,0.0,107.5,0.0,0.2345102042845574,data\synthetic\syn_00721_uc.npy
syn_00722,1362,0,15600,22.94407081604004,15.356703758239746,0.0,112.5,0.0,-0.2010727962492706,data\synthetic\syn_00722_uc.npy
syn_00723,1362,1,15600,24.38858985900879,23.877878189086914,0.0,118.0,0.0,0.1106791903833873,data\synthetic\syn_00723_uc.npy
syn_00724,1363,0,21600,22.493587493896484,22.686603546142578,0.0,114.5,0.0,0.027130841810756506,data\synthetic\syn_00724_uc.npy
syn_00725,1363,1,21600,16.547962188720703,20.074228286743164,0.0,114.5,0.0,-0.012813853644237497,data\synthetic\syn_00725_uc.npy
syn_00726,1364,0,16800,34.47761917114258,22.85959815979004,0.0,96.0,0.0,0.24040010372668075,data\synthetic\syn_00726_uc.npy
syn_00727,1364,1,16800,28.463214874267578,24.198457717895508,0.0,85.0,0.0,0.2655803120980635,data\synthetic\syn_00727_uc.npy
syn_00728,1365,0,16800,16.437767028808594,14.988551139831543,0.0,62.0,0.0,0.2375994163003008,data\synthetic\syn_00728_uc.npy
syn_00729,1365,1,16800,13.795863151550293,16.389087677001953,0.0,87.5,0.0,0.39263284958090505,data\synthetic\syn_00729_uc.npy
syn_00730,1366,0,16800,20.539493560791016,12.424574851989746,0.0,60.0,0.0,0.31948875318624725,data\synthetic\syn_00730_uc.npy
syn_00731,1366,1,16800,20.8427677154541,13.228880882263184,0.0,58.0,0.0,0.24278900991158203,data\synthetic\syn_00731_uc.npy
syn_00732,1367,0,16800,11.553094863891602,12.53500747680664,0.0,78.0,0.0,-0.13311734388751273,data\synthetic\syn_00732_uc.npy
syn_00733,1367,1,16800,11.36202335357666,12.921615600585938,0.0,78.5,0.0,0.01025198979280989,data\synthetic\syn_00733_uc.npy
syn_00734,1368,0,16800,31.05797576904297,30.905750274658203,0.0,127.0,0.0,-0.04591150810095891,data\synthetic\syn_00734_uc.npy
syn_00735,1368,1,16800,30.26854133605957,29.89839744567871,0.0,127.0,0.0,-0.08778031743337555,data\synthetic\syn_00735_uc.npy
syn_00736,1369,0,21600,18.651945114135742,20.864845275878906,0.0,83.0,0.0,-0.08111918787194845,data\synthetic\syn_00736_uc.npy
syn_00737,1369,1,21600,13.505648612976074,18.09549331665039,0.0,98.0,0.0,-0.07551071324719971,data\synthetic\syn_00737_uc.npy
syn_00738,1370,0,18000,20.34722137451172,8.952662467956543,0.0,55.0,0.0,-0.1663540825105671,data\synthetic\syn_00738_uc.npy
syn_00739,1370,1,18000,19.84575080871582,9.272354125976562,0.0,53.0,0.0,-0.040813449179555476,data\synthetic\syn_00739_uc.npy
syn_00740,1371,0,15600,12.04641056060791,13.828506469726562,0.0,62.0,0.0,0.2945333123469778,data\synthetic\syn_00740_uc.npy
syn_00741,1371,1,15600,11.238077163696289,15.2492036819458,0.0,100.0,0.0,0.25777610707644766,data\synthetic\syn_00741_uc.npy
syn_00742,1372,0,18000,24.644527435302734,29.290376663208008,0.0,127.0,0.0,-0.4107830075896551,data\synthetic\syn_00742_uc.npy
syn_00743,1372,1,18000,28.287776947021484,30.303415298461914,0.0,127.0,0.0,-0.4623899726874392,data\synthetic\syn_00743_uc.npy
syn_00744,1373,0,15600,49.819358825683594,35.17584991455078,0.0,127.0,0.0,0.03350972287139643,data\synthetic\syn_00744_uc.npy
syn_00745,1373,1,15600,34.005287170410156,21.69768714904785,0.0,127.0,0.0,0.14409229508738788,data\synthetic\syn_00745_uc.npy
syn_00746,1374,0,16800,41.89068603515625,15.160083770751953,0.0,116.0,0.0,-0.1053781604382276,data\synthetic\syn_00746_uc.npy
syn_00747,1374,1,16800,44.21523666381836,15.952188491821289,11.5,116.5,0.0,-0.04393780411158369,data\synthetic\syn_00747_uc.npy
syn_00748,1375,0,19200,34.321353912353516,27.839590072631836,0.0,127.0,0.0,-0.1440470978298056,data\synthetic\syn_00748_uc.npy
syn_00749,1375,1,19200,36.98260498046875,31.732370376586914,0.0,127.0,0.0,-0.1931682829438323,data\synthetic\syn_00749_uc.npy
syn_00750,1376,0,21600,9.356389045715332,22.879209518432617,0.0,100.0,0.0,0.20899589074753694,data\synthetic\syn_00750_uc.npy
syn_00751,1376,1,21600,11.398056030273438,25.639911651611328,0.0,100.0,0.0,0.23900441474852663,data\synthetic\syn_00751_uc.npy
syn_00752,1377,0,20400,13.595465660095215,13.314458847045898,0.0,86.5,0.0,0.21957340875637987,data\synthetic\syn_00752_uc.npy
syn_00753,1377,1,20400,11.147401809692383,14.245687484741211,0.0,89.5,0.0,0.2835749236780929,data\synthetic\syn_00753_uc.npy
syn_00754,1378,0,15600,6.039198875427246,4.700465679168701,0.0,69.5,0.0,-0.055983381646196984,data\synthetic\syn_00754_uc.npy
syn_00755,1378,1,15600,6.336025714874268,4.088359355926514,0.0,69.5,0.0,-0.034741959813549834,data\synthetic\syn_00755_uc.npy
syn_00756,1379,0,15600,18.251569747924805,13.218867301940918,0.0,77.5,0.0,-0.15760154926854977,data\synthetic\syn_00756_uc.npy
syn_00757,1379,1,15600,16.909486770629883,13.227547645568848,0.0,77.5,0.0,-0.05437927541267819,data\synthetic\syn_00757_uc.npy
syn_00758,1380,0,18000,37.288387298583984,27.969114303588867,0.0,111.0,0.0,-0.4707320131128862,data\synthetic\syn_00758_uc.npy
syn_00759,1380,1,18000,37.48030471801758,27.947521209716797,0.0,120.0,0.0,-0.3663118471689917,data\synthetic\syn_00759_uc.npy
syn_00760,1381,0,19216,59.956756591796875,19.95804214477539,0.0,100.0,0.0,0.04487435809527079,data\synthetic\syn_00760_uc.npy
syn_00761,1381,1,19216,60.94962692260742,22.208606719970703,0.0,100.0,0.0,0.3913358660259213,data\synthetic\syn_00761_uc.npy
syn_00762,1382,0,18000,28.31422233581543,19.790813446044922,0.0,127.0,0.0,0.12009920797730865,data\synthetic\syn_00762_uc.npy
syn_00763,1382,1,18000,28.715221405029297,20.18931770324707,0.0,127.0,0.0,0.15262868116645953,data\synthetic\syn_00763_uc.npy
syn_00764,1383,0,18000,21.321388244628906,23.856767654418945,0.0,127.0,0.0,-0.3024718539312171,data\synthetic\syn_00764_uc.npy
syn_00765,1383,1,18000,24.417110443115234,28.355533599853516,0.0,127.0,0.0,-0.34464730804882804,data\synthetic\syn_00765_uc.npy
syn_00766,1384,0,21600,8.342245101928711,6.766416072845459,0.0,71.5,0.0,0.39384094208166465,data\synthetic\syn_00766_uc.npy
syn_00767,1384,1,21600,8.035346984863281,7.2188801765441895,0.0,71.5,0.0,0.39261277909169073,data\synthetic\syn_00767_uc.npy
syn_00768,1385,0,15600,22.98548126220703,21.8006591796875,0.0,127.0,0.0,-0.19632754118347043,data\synthetic\syn_00768_uc.npy
syn_00769,1385,1,15600,21.672563552856445,19.05838394165039,0.0,127.0,0.0,-0.13706523105620452,data\synthetic\syn_00769_uc.npy
syn_00770,1386,0,16800,6.501785755157471,12.371121406555176,0.0,74.0,0.0,0.07046645419929565,data\synthetic\syn_00770_uc.npy
syn_00771,1386,1,16800,5.807857036590576,10.748576164245605,0.0,74.0,0.0,-0.0383789396963543,data\synthetic\syn_00771_uc.npy
syn_00772,1387,0,16800,27.80101203918457,31.17702293395996,0.0,100.0,0.0,0.06133035587395082,data\synthetic\syn_00772_uc.npy
syn_00773,1387,1,16800,28.706905364990234,28.770832061767578,0.0,100.0,0.0,0.056787967039876104,data\synthetic\syn_00773_uc.npy
syn_00774,1388,0,16800,7.856249809265137,9.22642993927002,0.0,72.0,0.0,0.2556772232917099,data\synthetic\syn_00774_uc.npy
syn_00775,1388,1,16800,8.980595588684082,9.496784210205078,0.0,75.0,0.0,0.11304077120709188,data\synthetic\syn_00775_uc.npy
syn_00776,1389,0,15600,37.467498779296875,25.4295597076416,0.0,100.0,0.0,0.1391859218019578,data\synthetic\syn_00776_uc.npy
syn_00777,1389,1,15600,42.77317428588867,27.704256057739258,0.0,100.0,0.0,0.21214398600257373,data\synthetic\syn_00777_uc.npy
syn_00778,1390,0,15600,40.645896911621094,16.976179122924805,4.0,80.0,0.0,-0.11352096753331772,data\synthetic\syn_00778_uc.npy
syn_00779,1390,1,15600,41.96205139160156,18.953022003173828,4.0,79.0,0.0,-0.05768540440589737,data\synthetic\syn_00779_uc.npy
syn_00780,1391,0,16800,26.375356674194336,17.030174255371094,7.0,100.0,0.0,-0.05110377604367996,data\synthetic\syn_00780_uc.npy
syn_00781,1391,1,16800,26.51577377319336,17.375865936279297,7.0,100.0,0.0,-0.20570984677045726,data\synthetic\syn_00781_uc.npy
syn_00782,1392,0,19200,7.106692790985107,7.462839126586914,0.0,60.0,0.0,0.19374931384212346,data\synthetic\syn_00782_uc.npy
syn_00783,1392,1,19200,8.18846321105957,8.245144844055176,0.0,63.0,0.0,0.13743328882585484,data\synthetic\syn_00783_uc.npy
syn_00784,1393,0,15600,13.09339714050293,15.090930938720703,5.0,100.0,0.0,0.030976528227537044,data\synthetic\syn_00784_uc.npy
syn_00785,1393,1,15600,10.863654136657715,12.87813949584961,5.0,100.0,0.0,-0.04166679749470649,data\synthetic\syn_00785_uc.npy
syn_00786,1394,0,18000,16.92822265625,19.61335563659668,0.0,126.5,0.0,0.13868090147665177,data\synthetic\syn_00786_uc.npy
syn_00787,1394,1,18000,12.575666427612305,16.419231414794922,0.0,127.0,0.0,0.00338513068834024,data\synthetic\syn_00787_uc.npy
